공포 확률,중립 확률,탐욕 확률,공포탐욕지수
0.0532,0.9265,0.0203,48.36
0.149,0.7849,0.0661,45.86
0.0849,0.848,0.0671,49.11
0.1045,0.7984,0.0971,49.63
0.32,0.1591,0.5208,60.04
0.4234,0.1888,0.3878,48.22
0.3456,0.2668,0.3876,52.1
0.0466,0.1722,0.7812,86.73
0.2659,0.5274,0.2067,47.04
0.0818,0.6903,0.228,57.31
0.2823,0.6287,0.089,40.34
0.149,0.3329,0.5181,68.46
0.3819,0.1841,0.434,52.6
0.124,0.6867,0.1893,53.26
0.054,0.1285,0.8175,88.18
0.0181,0.075,0.9069,94.44
0.1123,0.8199,0.0678,47.78
0.2261,0.6492,0.1246,44.93
0.0435,0.1852,0.7712,86.38
0.5205,0.2278,0.2517,36.56
0.1637,0.7364,0.0999,46.81
0.3518,0.1514,0.4968,57.25
0.362,0.3129,0.3252,48.16
0.0968,0.7825,0.1207,51.19
0.3528,0.3778,0.2695,45.84
0.0802,0.5038,0.416,66.79
0.2212,0.6443,0.1345,45.66
0.1775,0.6501,0.1724,49.74
0.0551,0.6993,0.2456,59.52
0.0683,0.8945,0.0373,48.45
0.0431,0.9332,0.0237,49.03
0.2917,0.3685,0.3398,52.41
0.0801,0.8537,0.0662,49.31
0.3488,0.2915,0.3597,50.55
0.2034,0.6693,0.1273,46.2
0.2714,0.4812,0.2474,48.8
0.0607,0.3971,0.5422,74.07
0.0706,0.7868,0.1427,53.61
0.2406,0.262,0.4974,62.84
0.2753,0.0959,0.6288,67.67
0.1365,0.7225,0.141,50.23
0.0666,0.8946,0.0388,48.61
0.5674,0.2717,0.1609,29.68
0.1727,0.7377,0.0896,45.85
0.0946,0.8227,0.0827,49.41
0.044,0.91,0.046,50.1
0.4324,0.1205,0.4471,50.74
0.1731,0.7601,0.0668,44.69
0.324,0.4463,0.2297,45.29
0.2302,0.1362,0.6336,70.17
0.0594,0.3091,0.6315,78.61
0.0366,0.946,0.0174,49.04
0.1606,0.7443,0.0952,46.73
0.0188,0.962,0.0192,50.02
0.0988,0.7315,0.1697,53.54
0.0322,0.949,0.0188,49.33
0.1352,0.7882,0.0767,47.07
0.2545,0.6329,0.1126,42.9
0.0594,0.8671,0.0735,50.7
0.0897,0.8572,0.0531,48.17
0.3544,0.5324,0.1132,37.94
0.1094,0.7674,0.1231,50.69
0.0452,0.9288,0.026,49.04
0.1061,0.6848,0.2091,55.15
0.07,0.8669,0.0631,49.65
0.1351,0.3338,0.5311,69.8
0.0775,0.7765,0.146,53.42
0.0293,0.9031,0.0676,51.92
0.1427,0.5148,0.3426,59.99
0.0298,0.9288,0.0414,50.58
0.1701,0.2377,0.5921,71.1
0.1845,0.1573,0.6582,73.68
0.0833,0.861,0.0557,48.62
0.0232,0.086,0.8909,93.39
0.2585,0.6336,0.1078,42.46
0.1316,0.8374,0.031,44.97
0.2406,0.5992,0.1602,45.98
0.0759,0.6739,0.2502,58.71
0.3616,0.4979,0.1405,38.95
0.2347,0.6458,0.1195,44.24
0.1697,0.5444,0.2859,55.81
0.1451,0.7414,0.1135,48.42
0.1578,0.0729,0.7693,80.58
0.2059,0.7472,0.0469,42.05
0.0792,0.7405,0.1803,55.06
0.0838,0.8688,0.0474,48.18
0.1043,0.8571,0.0386,46.71
0.0299,0.5523,0.4178,69.39
0.0505,0.9288,0.0207,48.51
0.0335,0.9155,0.051,50.88
0.0192,0.0558,0.925,95.29
0.0465,0.8014,0.1521,55.28
0.0853,0.8487,0.066,49.04
0.0487,0.9121,0.0392,49.52
0.5782,0.1736,0.2482,33.5
0.0239,0.7968,0.1793,57.77
0.1451,0.7927,0.0621,45.85
0.0885,0.8811,0.0304,47.09
0.0247,0.9624,0.0129,49.41
0.052,0.9186,0.0294,48.87
0.0482,0.9338,0.018,48.49
0.0497,0.9258,0.0245,48.74
0.0197,0.0872,0.8931,93.67
0.0827,0.8927,0.0246,47.1
0.0888,0.8007,0.1105,51.08
0.0173,0.0531,0.9296,95.62
0.0548,0.8394,0.1058,52.55
0.0838,0.8921,0.0241,47.01
0.0358,0.9495,0.0147,48.95
0.1342,0.8167,0.0491,45.75
0.0726,0.8764,0.051,48.92
0.1735,0.6757,0.1507,48.86
0.2091,0.6952,0.0957,44.33
0.1868,0.7473,0.066,43.96
0.3025,0.5162,0.1814,43.95
0.5794,0.336,0.0846,25.26
0.1963,0.6516,0.1521,47.79
0.0688,0.0738,0.8575,89.44
0.0225,0.0901,0.8874,93.24
0.4825,0.1563,0.3612,43.93
0.0945,0.8696,0.0358,47.07
0.0555,0.926,0.0185,48.15
0.0177,0.0943,0.8881,93.52
0.0644,0.8489,0.0867,51.12
0.0697,0.7809,0.1493,53.98
0.0354,0.9502,0.0144,48.95
0.0604,0.8779,0.0617,50.06
0.1199,0.6485,0.2316,55.59
0.0282,0.9546,0.0171,49.45
0.3064,0.457,0.2366,46.51
0.0173,0.0522,0.9305,95.66
0.1897,0.7562,0.0541,43.22
0.3689,0.4548,0.1762,40.36
0.028,0.9479,0.0241,49.81
0.0343,0.101,0.8647,91.52
0.3238,0.3525,0.3237,49.99
0.051,0.934,0.015,48.2
0.0468,0.9338,0.0194,48.63
0.0295,0.9577,0.0128,49.16
0.0293,0.8344,0.1362,55.35
0.034,0.9377,0.0283,49.71
0.3826,0.4899,0.1275,37.24
0.0381,0.9342,0.0277,49.48
0.0305,0.958,0.0114,49.04
0.073,0.8338,0.0932,51.01
0.0416,0.9403,0.0181,48.83
0.2479,0.5274,0.2247,48.84
0.0637,0.904,0.0323,48.43
0.2478,0.5416,0.2106,48.14
0.5321,0.33,0.1379,30.29
0.0323,0.882,0.0858,52.68
0.1324,0.806,0.0616,46.46
0.1663,0.7201,0.1136,47.36
0.0834,0.8032,0.1134,51.5
0.3875,0.4714,0.1411,37.68
0.0599,0.9214,0.0187,47.94
0.0522,0.9133,0.0345,49.12
0.0258,0.9617,0.0125,49.33
0.0735,0.8864,0.0401,48.33
0.0692,0.9032,0.0276,47.92
0.1477,0.4594,0.3928,62.26
0.0571,0.8584,0.0845,51.37
0.1193,0.8446,0.0361,45.84
0.0978,0.8492,0.0531,47.77
0.0621,0.9197,0.0182,47.8
0.065,0.7465,0.1885,56.18
0.187,0.665,0.148,48.05
0.0329,0.9554,0.0117,48.94
0.1202,0.7132,0.1667,52.32
0.0252,0.9625,0.0123,49.36
0.1143,0.8152,0.0706,47.81
0.0807,0.8504,0.0689,49.41
0.1093,0.7718,0.1188,50.48
0.0613,0.8601,0.0785,50.86
0.0711,0.8662,0.0627,49.58
0.0391,0.9411,0.0198,49.04
0.0538,0.927,0.0192,48.27
0.1963,0.6429,0.1608,48.22
0.0991,0.7924,0.1085,50.47
0.1112,0.7497,0.1392,51.4
0.0684,0.5681,0.3635,64.76
0.061,0.8528,0.0862,51.26
0.2529,0.6681,0.0791,41.31
0.2138,0.7151,0.0711,42.86
0.0432,0.9347,0.0222,48.95
0.1579,0.4874,0.3547,59.84
0.2928,0.4287,0.2785,49.29
0.0676,0.8956,0.0368,48.46
0.0435,0.9244,0.032,49.42
0.1205,0.8244,0.055,46.72
0.0637,0.7845,0.1518,54.41
0.3661,0.3567,0.2772,45.56
0.3215,0.5858,0.0927,38.56
0.0455,0.8189,0.1355,54.5
0.0678,0.9129,0.0193,47.57
0.0312,0.9592,0.0096,48.92
0.0769,0.8745,0.0486,48.59
0.0262,0.9564,0.0174,49.56
0.1202,0.8185,0.0613,47.06
0.2032,0.7547,0.0421,41.95
0.3774,0.4099,0.2127,41.76
0.0494,0.9279,0.0228,48.67
0.227,0.6593,0.1137,44.33
0.0365,0.924,0.0395,50.15
0.3898,0.3677,0.2425,42.64
0.046,0.8856,0.0684,51.12
0.1651,0.7636,0.0713,45.31
0.4421,0.3788,0.1792,36.85
0.0369,0.9482,0.0149,48.9
0.0344,0.9373,0.0284,49.7
0.0534,0.9272,0.0195,48.31
0.0543,0.9189,0.0268,48.62
0.0496,0.933,0.0174,48.39
0.0546,0.8813,0.0641,50.47
0.1364,0.8169,0.0467,45.51
0.0594,0.915,0.0256,48.31
0.0481,0.8992,0.0527,50.23
0.1708,0.6924,0.1368,48.3
0.2596,0.4653,0.2751,50.78
0.1761,0.6289,0.195,50.95
0.1396,0.7952,0.0651,46.27
0.0536,0.8604,0.086,51.62
0.0797,0.8737,0.0467,48.35
0.1195,0.8353,0.0451,46.28
0.1564,0.7593,0.0844,46.4
0.0904,0.8096,0.1,50.48
0.0643,0.9017,0.0339,48.48
0.3258,0.5601,0.1141,39.41
0.0297,0.9357,0.0346,50.25
0.0964,0.8483,0.0553,47.95
0.053,0.9307,0.0163,48.16
0.355,0.4992,0.1458,39.54
0.5209,0.2693,0.2098,34.44
0.233,0.5111,0.2559,51.15
0.4544,0.2291,0.3165,43.11
0.2462,0.4743,0.2795,51.66
0.0819,0.8566,0.0615,48.98
0.1288,0.829,0.0422,45.67
0.1272,0.6664,0.2065,53.97
0.0443,0.9411,0.0147,48.52
0.1333,0.823,0.0437,45.52
0.08,0.5708,0.3492,63.46
0.2466,0.3283,0.4251,58.93
0.0349,0.946,0.0191,49.21
0.0497,0.6634,0.2869,61.86
0.2233,0.1054,0.6713,72.4
0.0422,0.9254,0.0324,49.51
0.0639,0.9137,0.0223,47.92
0.3087,0.1185,0.5727,63.2
0.1254,0.6049,0.2697,57.22
0.086,0.8702,0.0439,47.89
0.2361,0.2415,0.5224,64.32
0.2472,0.2378,0.515,63.39
0.1256,0.8389,0.0355,45.5
0.0271,0.9468,0.0262,49.96
0.3221,0.5626,0.1153,39.66
0.2374,0.6326,0.13,44.63
0.6949,0.2351,0.0701,18.76
0.1123,0.8463,0.0414,46.46
0.1365,0.7721,0.0914,47.74
0.4432,0.3303,0.2265,39.16
0.3105,0.3447,0.3448,51.71
0.0433,0.9433,0.0135,48.51
0.0706,0.7961,0.1333,53.14
0.2604,0.5646,0.175,45.73
0.0468,0.8078,0.1454,54.93
0.0292,0.9538,0.017,49.39
0.3889,0.3492,0.2619,43.65
0.1275,0.8187,0.0539,46.32
0.0341,0.3009,0.6651,81.55
0.4083,0.1147,0.4769,53.43
0.037,0.7544,0.2086,58.58
0.038,0.8982,0.0638,51.29
0.0216,0.9321,0.0463,51.24
0.2231,0.7209,0.056,41.64
0.138,0.2771,0.5849,72.34
0.2345,0.6737,0.0918,42.86
0.0552,0.6759,0.2689,60.69
0.3188,0.3945,0.2866,48.39
0.1408,0.804,0.0552,45.72
0.0583,0.8882,0.0535,49.76
0.0653,0.7885,0.1462,54.05
0.0729,0.8871,0.0401,48.36
0.0841,0.584,0.3319,62.39
0.0931,0.6839,0.223,56.5
0.0366,0.773,0.1903,57.69
0.0614,0.258,0.6806,80.96
0.0498,0.928,0.0222,48.62
0.0818,0.2375,0.6807,79.94
0.2491,0.6328,0.1181,43.45
0.144,0.7969,0.0591,45.76
0.1872,0.7236,0.0892,45.1
0.4648,0.4593,0.0758,30.55
0.1744,0.7523,0.0733,44.94
0.0734,0.5509,0.3756,65.11
0.4075,0.2453,0.3472,46.99
0.0551,0.8885,0.0564,50.06
0.2497,0.5167,0.2336,49.19
0.3076,0.1179,0.5744,63.34
0.208,0.1869,0.6051,69.86
0.1098,0.8459,0.0443,46.73
0.3177,0.1953,0.487,58.46
0.0796,0.8196,0.1008,51.06
0.0313,0.8354,0.1333,55.1
0.0234,0.9623,0.0143,49.54
0.0744,0.8715,0.054,48.98
0.1216,0.7802,0.0983,48.83
0.1097,0.8285,0.0619,47.61
0.111,0.7522,0.1369,51.29
0.0286,0.9561,0.0153,49.33
0.044,0.9311,0.0249,49.04
0.0416,0.9453,0.013,48.57
0.0381,0.9456,0.0163,48.91
0.0828,0.8259,0.0913,50.42
0.0257,0.084,0.8904,93.23
0.1757,0.4853,0.339,58.17
0.2912,0.5639,0.145,42.69
0.3257,0.4217,0.2526,46.34
0.2417,0.6739,0.0844,42.13
0.0226,0.0875,0.8899,93.37
0.0526,0.9126,0.0348,49.11
0.2785,0.5794,0.1421,43.18
0.1842,0.6571,0.1587,48.72
0.0546,0.7889,0.1565,55.09
0.0331,0.9422,0.0246,49.57
0.0547,0.7933,0.152,54.87
0.2102,0.6303,0.1596,47.47
0.2871,0.5636,0.1493,43.11
0.3302,0.5486,0.1212,39.55
0.0187,0.0572,0.9241,95.27
0.0969,0.8796,0.0235,46.33
0.05,0.9341,0.0159,48.3
0.2187,0.6966,0.0846,43.29
0.1221,0.2964,0.5815,72.97
0.0498,0.9106,0.0396,49.49
0.0464,0.8736,0.08,51.68
0.0522,0.9288,0.019,48.34
0.0706,0.8939,0.0355,48.25
0.0244,0.9592,0.0164,49.6
0.0893,0.8891,0.0217,46.62
0.0354,0.9502,0.0144,48.95
0.0414,0.9019,0.0567,50.77
0.1815,0.6396,0.1789,49.87
0.135,0.7561,0.1089,48.7
0.0358,0.8251,0.139,55.16
0.0641,0.8961,0.0398,48.79
0.0422,0.8474,0.1104,53.41
0.1603,0.6052,0.2345,53.71
0.0628,0.8411,0.0961,51.66
0.0667,0.887,0.0463,48.98
0.0437,0.9366,0.0197,48.8
0.0478,0.9377,0.0146,48.34
0.4683,0.2776,0.2541,39.29
0.0816,0.8254,0.0931,50.58
0.0386,0.9388,0.0226,49.2
0.05,0.9166,0.0334,49.17
0.0517,0.9209,0.0274,48.78
0.027,0.9461,0.0269,49.99
0.0697,0.9135,0.0168,47.35
0.0628,0.9147,0.0225,47.98
0.1906,0.7527,0.0567,43.31
0.088,0.8836,0.0285,47.03
0.2103,0.3628,0.427,60.83
0.1829,0.6319,0.1853,50.12
0.0728,0.7861,0.1411,53.41
0.2607,0.2684,0.4708,60.51
0.0181,0.0489,0.933,95.75
0.0677,0.5765,0.3558,64.41
0.0186,0.0413,0.9401,96.08
0.0191,0.9561,0.0249,50.29
0.0282,0.9579,0.014,49.29
0.1877,0.6193,0.193,50.26
0.6949,0.2351,0.0701,18.76
0.0747,0.9051,0.0202,47.27
0.0163,0.9575,0.0261,50.49
0.2033,0.414,0.3827,58.97
0.0833,0.8519,0.0648,49.07
0.0698,0.8994,0.0309,48.06
0.0244,0.9543,0.0213,49.84
0.0376,0.9456,0.0168,48.96
0.0342,0.9392,0.0266,49.62
0.3414,0.3202,0.3384,49.85
0.0278,0.952,0.0202,49.62
0.0496,0.9017,0.0487,49.95
0.056,0.9159,0.0281,48.6
0.0249,0.0859,0.8892,93.22
0.0613,0.4595,0.4791,70.89
0.2765,0.3215,0.402,56.28
0.0258,0.9597,0.0145,49.44
0.1488,0.689,0.1622,50.67
0.4331,0.1997,0.3671,46.7
0.093,0.3636,0.5433,72.52
0.1595,0.6134,0.2271,53.38
0.2677,0.4683,0.264,49.81
0.2058,0.2643,0.5298,66.2
0.1325,0.4088,0.4588,66.31
0.0853,0.8109,0.1037,50.92
0.071,0.8837,0.0453,48.71
0.0824,0.864,0.0536,48.56
0.6143,0.2201,0.1656,27.56
0.0308,0.9213,0.048,50.86
0.1561,0.7616,0.0824,46.32
0.0523,0.927,0.0206,48.42
0.3619,0.4937,0.1444,39.13
0.1197,0.8345,0.0458,46.31
0.0911,0.8548,0.0541,48.15
0.0485,0.4466,0.505,72.82
0.0763,0.2768,0.6469,78.53
0.0564,0.8918,0.0518,49.77
0.5241,0.143,0.333,40.44
0.0529,0.8719,0.0752,51.11
0.028,0.9608,0.0113,49.16
0.0586,0.9182,0.0232,48.23
0.2544,0.3929,0.3527,54.92
0.1806,0.1189,0.7005,75.99
0.2866,0.277,0.4364,57.49
0.0804,0.8562,0.0634,49.15
0.0568,0.9135,0.0297,48.65
0.1388,0.8093,0.0519,45.66
0.4347,0.4883,0.077,32.12
0.0278,0.9382,0.034,50.31
0.0634,0.3913,0.5453,74.1
0.0606,0.8689,0.0705,50.5
0.1207,0.4475,0.4318,65.55
0.0435,0.9184,0.0381,49.73
0.0313,0.9552,0.0134,49.11
0.0755,0.8448,0.0797,50.21
0.1339,0.8304,0.0357,45.09
0.0893,0.6859,0.2248,56.78
0.0487,0.9004,0.051,50.11
0.0707,0.8131,0.1162,52.27
0.16,0.7109,0.1291,48.46
0.0761,0.6871,0.2368,58.03
0.0975,0.4462,0.4563,67.94
0.2141,0.1715,0.6144,70.02
0.0982,0.3841,0.5177,70.97
0.13,0.8311,0.0389,45.45
0.0369,0.5984,0.3647,66.39
0.2001,0.3657,0.4342,61.71
0.0332,0.1443,0.8225,89.46
0.1569,0.7753,0.0679,45.55
0.2592,0.5496,0.1912,46.6
0.4711,0.213,0.3159,42.24
0.0874,0.2052,0.7074,81.0
0.1292,0.7973,0.0735,47.21
0.1189,0.8336,0.0476,46.44
0.1724,0.5424,0.2851,55.63
0.0489,0.4548,0.4963,72.37
0.1505,0.6251,0.2244,53.7
0.2793,0.2585,0.4622,59.14
0.0299,0.7666,0.2035,58.68
0.1838,0.76,0.0562,43.62
0.068,0.8987,0.0334,48.27
0.0865,0.7765,0.137,52.53
0.0933,0.8431,0.0636,48.52
0.0171,0.0513,0.9316,95.72
0.2332,0.6522,0.1145,44.07
0.0249,0.0859,0.8892,93.22
0.0776,0.9023,0.0201,47.12
0.1682,0.7136,0.1181,47.5
0.1738,0.2966,0.5296,67.79
0.168,0.6493,0.1827,50.74
0.0237,0.0844,0.8919,93.41
0.0401,0.9319,0.0279,49.39
0.1661,0.7735,0.0603,44.71
0.2049,0.6525,0.1426,46.89
0.0715,0.8931,0.0354,48.19
0.0744,0.8955,0.03,47.78
0.1122,0.8145,0.0732,48.05
0.3774,0.1606,0.462,54.23
0.2517,0.4615,0.2867,51.75
0.1592,0.5582,0.2826,56.17
0.3428,0.5704,0.0868,37.2
0.1882,0.0856,0.7262,76.9
0.0872,0.5747,0.338,62.54
0.4891,0.1572,0.3537,43.23
0.2628,0.5167,0.2205,47.89
0.0853,0.2695,0.6452,78.0
0.161,0.79,0.049,44.4
0.2333,0.575,0.1918,47.92
0.3798,0.2973,0.3229,47.15
0.1352,0.6211,0.2437,55.42
0.2766,0.4439,0.2795,50.14
0.1382,0.8033,0.0585,46.01
0.2347,0.1195,0.6458,70.56
0.072,0.909,0.0189,47.34
0.2938,0.3042,0.402,55.41
0.0478,0.9359,0.0163,48.42
0.3987,0.4519,0.1494,37.54
0.0247,0.9624,0.0129,49.41
0.0275,0.9432,0.0293,50.09
0.0222,0.1283,0.8495,91.37
0.0976,0.5821,0.3203,61.13
0.0682,0.894,0.0378,48.48
0.0258,0.9617,0.0125,49.33
0.0772,0.7779,0.1449,53.38
0.306,0.3155,0.3785,53.62
0.1631,0.399,0.4379,63.74
0.2146,0.5358,0.2496,51.75
0.0574,0.9216,0.0211,48.19
0.0547,0.0497,0.8956,92.04
0.1872,0.7277,0.0851,44.9
0.2088,0.4078,0.3834,58.73
0.2453,0.4443,0.3104,53.25
0.2729,0.4444,0.2827,50.49
0.0379,0.8567,0.1054,53.37
0.1962,0.7566,0.0472,42.55
0.115,0.47,0.415,65.0
0.0981,0.8697,0.0321,46.7
0.077,0.8454,0.0776,50.03
0.0563,0.9008,0.0429,49.33
0.1866,0.6753,0.1381,47.57
0.0459,0.9387,0.0155,48.48
0.129,0.3682,0.5027,68.69
0.3847,0.3384,0.2769,44.61
0.0542,0.7773,0.1684,55.71
0.3565,0.36,0.2835,46.35
0.0366,0.9374,0.026,49.47
0.0583,0.8908,0.0508,49.62
0.0648,0.8246,0.1106,52.29
0.4073,0.1615,0.4312,51.2
0.0648,0.9078,0.0274,48.13
0.0592,0.8559,0.0849,51.29
0.1561,0.1684,0.6755,75.97
0.1496,0.7448,0.1056,47.8
0.0592,0.8956,0.0453,49.31
0.0963,0.8619,0.0418,47.27
0.0278,0.9511,0.0211,49.66
0.0208,0.9019,0.0773,52.82
0.1875,0.7357,0.0768,44.46
0.1336,0.7784,0.088,47.72
0.1202,0.8164,0.0633,47.15
0.1127,0.7516,0.1357,51.15
0.0369,0.9088,0.0543,50.87
0.0302,0.946,0.0238,49.68
0.0614,0.8941,0.0444,49.15
0.2157,0.715,0.0693,42.68
0.3221,0.5226,0.1553,41.66
0.0924,0.8361,0.0715,48.96
0.0477,0.8688,0.0835,51.79
0.1616,0.7798,0.0586,44.85
0.4196,0.3187,0.2617,42.11
0.1262,0.8282,0.0456,45.97
0.6949,0.2351,0.0701,18.76
0.1432,0.6432,0.2136,53.52
0.0376,0.8547,0.1077,53.51
0.0187,0.0572,0.9241,95.27
0.3065,0.5459,0.1475,42.05
0.1919,0.3453,0.4628,63.54
0.1977,0.2296,0.5726,68.74
0.068,0.897,0.035,48.35
0.0303,0.8873,0.0823,52.6
0.0326,0.2533,0.7141,84.07
0.0588,0.9061,0.0351,48.82
0.0475,0.1587,0.7938,87.31
0.0527,0.8736,0.0737,51.05
0.0986,0.6611,0.2403,57.09
0.0223,0.1436,0.834,90.58
0.2251,0.6366,0.1383,45.66
0.1205,0.7148,0.1647,52.21
0.0268,0.9539,0.0193,49.63
0.509,0.3562,0.1348,31.29
0.2765,0.2966,0.4269,57.52
0.4224,0.1987,0.3788,47.82
0.081,0.798,0.121,52.0
0.0383,0.9484,0.0133,48.75
0.2031,0.6101,0.1869,49.19
0.141,0.7959,0.0632,46.11
0.0833,0.8654,0.0513,48.4
0.0973,0.8155,0.0872,49.49
0.0843,0.8897,0.026,47.09
0.0262,0.9604,0.0134,49.36
0.0275,0.9332,0.0394,50.59
0.2228,0.39,0.3871,58.21
0.0627,0.9159,0.0213,47.93
0.1173,0.8459,0.0368,45.98
0.3505,0.4185,0.231,44.02
0.0597,0.2744,0.6659,80.31
0.1962,0.4408,0.363,58.34
0.1114,0.819,0.0695,47.9
0.1166,0.622,0.2615,57.24
0.3264,0.4598,0.2138,44.37
0.2833,0.3526,0.3641,54.04
0.0875,0.6762,0.2363,57.44
0.0275,0.0985,0.8739,92.32
0.1223,0.4319,0.4459,66.18
0.21,0.6609,0.1291,45.96
0.0991,0.5347,0.3662,63.35
0.0492,0.89,0.0607,50.57
0.105,0.6956,0.1994,54.72
0.3888,0.1505,0.4606,53.59
0.0536,0.9211,0.0252,48.58
0.0872,0.8003,0.1125,51.27
0.2327,0.571,0.1962,48.17
0.0463,0.9366,0.0171,48.54
0.0662,0.8878,0.046,48.99
0.1731,0.3251,0.5018,66.43
0.0289,0.9495,0.0216,49.64
0.078,0.8856,0.0364,47.92
0.042,0.8515,0.1065,53.22
0.1723,0.3595,0.4681,64.79
0.0705,0.8866,0.0429,48.62
0.1312,0.5076,0.3611,61.49
0.0287,0.9518,0.0196,49.55
0.0423,0.9023,0.0554,50.65
0.2607,0.5764,0.1629,45.11
0.2398,0.1716,0.5886,67.44
0.1183,0.8119,0.0698,47.57
0.3756,0.409,0.2154,41.99
0.1122,0.5905,0.2974,59.26
0.3129,0.4177,0.2695,47.83
0.129,0.8167,0.0543,46.27
0.0657,0.7396,0.1947,56.45
0.2963,0.4948,0.2089,45.63
0.0483,0.7902,0.1614,55.66
0.2368,0.6042,0.159,46.11
0.3139,0.5474,0.1386,41.23
0.3162,0.4185,0.2652,47.45
0.0405,0.9472,0.0123,48.59
0.0451,0.9101,0.0448,49.98
0.0913,0.7943,0.1144,51.15
0.2615,0.2092,0.5293,63.39
0.0649,0.8981,0.037,48.6
0.024,0.961,0.015,49.55
0.0916,0.7451,0.1633,53.59
0.4146,0.3765,0.209,39.72
0.0633,0.914,0.0227,47.97
0.0904,0.6779,0.2316,57.06
0.0272,0.851,0.1218,54.73
0.3998,0.5564,0.0439,32.2
0.0358,0.9205,0.0437,50.39
0.0301,0.8626,0.1073,53.86
0.0808,0.863,0.0562,48.77
0.0582,0.7541,0.1877,56.48
0.1834,0.5031,0.3135,56.51
0.0168,0.0614,0.9218,95.25
0.0395,0.161,0.7995,88.0
0.123,0.8355,0.0415,45.93
0.0853,0.8078,0.107,51.08
0.3602,0.5173,0.1225,38.11
0.117,0.8092,0.0738,47.84
0.1994,0.7287,0.0719,43.62
0.0481,0.9224,0.0295,49.07
0.0827,0.8505,0.0668,49.21
0.2546,0.5025,0.2428,49.41
0.1808,0.6456,0.1736,49.64
0.0252,0.96,0.0148,49.48
0.1241,0.8319,0.044,45.99
0.128,0.3452,0.5268,69.94
0.5009,0.314,0.1852,34.22
0.0946,0.5483,0.3571,63.12
0.0176,0.0548,0.9276,95.5
0.0338,0.9464,0.0197,49.29
0.2845,0.1718,0.5437,62.96
0.0825,0.5824,0.335,62.62
0.2104,0.1861,0.6035,69.66
0.0252,0.9625,0.0123,49.36
0.0831,0.8925,0.0244,47.07
0.2258,0.6193,0.1549,46.46
0.0387,0.3952,0.5661,76.37
0.0664,0.8819,0.0517,49.27
0.2274,0.5373,0.2352,50.39
0.347,0.4035,0.2495,45.13
0.0398,0.9132,0.047,50.36
0.2353,0.3929,0.3719,56.83
0.05,0.9019,0.0481,49.9
0.049,0.9361,0.0149,48.29
0.1636,0.1919,0.6445,74.05
0.3087,0.1875,0.5038,59.75
0.0318,0.9536,0.0146,49.14
0.177,0.7163,0.1066,46.48
0.1627,0.7532,0.0841,46.07
0.2156,0.1367,0.6476,71.6
0.0373,0.2646,0.6982,83.04
0.1868,0.7143,0.0989,45.6
0.2122,0.6362,0.1517,46.97
0.1371,0.8039,0.059,46.09
0.0679,0.8257,0.1065,51.93
0.0464,0.8574,0.0962,52.49
0.0411,0.7882,0.1707,56.48
0.2302,0.5178,0.252,51.09
0.0421,0.9329,0.025,49.14
0.1641,0.7798,0.0562,44.61
0.0873,0.7454,0.1673,54.0
0.0393,0.9199,0.0408,50.07
0.0499,0.74,0.21,58.0
0.4627,0.2277,0.3097,42.35
0.0845,0.8403,0.0752,49.54
0.111,0.8382,0.0508,46.99
0.2538,0.1762,0.57,65.81
0.0749,0.8757,0.0494,48.73
0.0421,0.9049,0.053,50.55
0.0936,0.8803,0.0261,46.62
0.0548,0.9115,0.0337,48.95
0.0917,0.8385,0.0698,48.91
0.3634,0.1472,0.4894,56.3
0.0258,0.9617,0.0125,49.33
0.3724,0.482,0.1456,38.66
0.2754,0.5801,0.1445,43.46
0.0245,0.9349,0.0406,50.8
0.0808,0.6098,0.3094,61.43
0.0372,0.8685,0.0943,52.85
0.0625,0.8816,0.0559,49.67
0.2991,0.3748,0.3261,51.35
0.059,0.9176,0.0234,48.22
0.2153,0.6908,0.0939,43.93
0.0894,0.7587,0.1519,53.12
0.3384,0.4331,0.2284,44.5
0.0791,0.8915,0.0294,47.52
0.0512,0.8998,0.049,49.89
0.0165,0.9371,0.0464,51.49
0.137,0.7258,0.1372,50.01
0.078,0.8936,0.0284,47.52
0.0719,0.8689,0.0592,49.36
0.2235,0.7117,0.0648,42.07
0.3608,0.2417,0.3975,51.83
0.0473,0.923,0.0297,49.12
0.0876,0.8606,0.0518,48.21
0.117,0.7827,0.1004,49.17
0.0233,0.9628,0.0139,49.53
0.0517,0.202,0.7463,84.73
0.0579,0.9018,0.0403,49.12
0.2453,0.1972,0.5575,65.61
0.028,0.9427,0.0292,50.06
0.0931,0.7914,0.1155,51.12
0.1953,0.7335,0.0712,43.8
0.4017,0.3409,0.2574,42.78
0.0184,0.0528,0.9288,95.52
0.1393,0.7821,0.0786,46.97
0.2073,0.4262,0.3665,57.96
0.3222,0.165,0.5128,59.53
0.0431,0.931,0.0259,49.14
0.2857,0.4816,0.2326,47.34
0.0456,0.8995,0.0549,50.47
0.1002,0.8245,0.0753,48.75
0.352,0.1895,0.4585,55.33
0.0403,0.9219,0.0378,49.87
0.152,0.6577,0.1903,51.91
0.0688,0.9059,0.0252,47.82
0.0434,0.9135,0.0431,49.99
0.06,0.7217,0.2183,57.91
0.2778,0.5736,0.1486,43.54
0.2392,0.1251,0.6357,69.83
0.0748,0.8093,0.1159,52.06
0.0696,0.7315,0.1989,56.46
0.1107,0.8175,0.0718,48.05
0.1978,0.5599,0.2423,52.22
